text,sense,label,ind,new_label
"besides , you must have seen that the person to whom i spoke was a woman . ""","('speak', 'parler', 'hablar')",0,12,0
"and now in the mere exaggeration of the prevailing character of these features , and of the expression they were wo nt to convey , lay so much of change that i doubted to whom i spoke .","('speak', 'parler', 'hablar')",0,36,0
"it was thus that he spoke of the object of my visit , of his earnest desire to see me , and of the solace he expected me to afford him .","('speak', 'parler', 'hablar')",0,5,0
"while he spoke , the lady madeline ( for so was she called ) passed slowly through a remote portion of the apartment , and , without having noticed my presence , disappeared .","('speak', 'parler', 'hablar')",0,2,0
"he sat several minutes without speaking ; then , bending his eyes on aouda , "" madam , "" said he , "" will you pardon me for bringing you to england ? ""","('speak', 'parler', 'hablar')",0,5,0
"d’artagnan ’s intention was to go out without speaking to the worthy mercer ; but the latter made so polite and friendly a salutation that his tenant felt obliged , not only to stop , but to enter into conversation with him .","('speak', 'parler', 'hablar')",0,8,0
""" i ? in what can i have offended her -- i who ever since i have known her have lived at her feet like a slave ? speak , i beg you ! ""","('speak', 'parle', 'hablar')",1,28,1
""" my dear aramis , you speak like theology personified .","('speak', 'parler', 'hablar')",0,6,0
""" oh , i am not going to dive head foremost . but if all oceans are properly speaking but lakes , since they are encompassed by land , of course this internal sea will be surrounded by a coast of granite , and on the opposite shores we shall find fresh passages opening . ""","('speak', 'parler', 'hablar')",0,18,0
"i observed in this last part of his discourse , which was truly prophetic , though i suppose my father did not know it to be so himself — i say , i observed the tears run down his face very plentifully , especially when he spoke of my brother who was killed : and that when he spoke of my having leisure to repent , and none to assist me , he was so moved that he broke off the discourse , and told me his heart was so full he could say no more to me .","('speak', 'parler', 'hablar')",0,46,0
"i observed in this last part of his discourse , which was truly prophetic , though i suppose my father did not know it to be so himself — i say , i observed the tears run down his face very plentifully , especially when he spoke of my brother who was killed : and that when he spoke of my having leisure to repent , and none to assist me , he was so moved that he broke off the discourse , and told me his heart was so full he could say no more to me .","('speak', 'parler', 'hablar')",0,58,0
"the same evening the cardinal spoke to m. de treville of the exploit of the morning , which was the talk of the whole camp .","('speak', 'parler', 'hablar')",0,5,0
"cyrus harding spoke wisely ; and without making any further objection , pencroft prepared to execute his orders .","('speak', 'parler', 'hablar')",0,2,0
""" you speak coolly enough ; but you suffer in the conflict . you are wasting away . ""","('speak', 'parler', 'hablar')",0,2,0
"he knew how communicable confidence is ; he even smiled to hear him speak , and said nothing of the uneasiness for the future which he felt .","('speak', 'parler', 'hablar')",0,13,0
"as he spoke , captain nemo seemed deeply moved , an emotion i felt was to his credit .","('speak', 'parler', 'hablar')",0,2,0
"thus speaking , and having carefully shaded his lamp , he hurried to one of the casements , and threw it freely open to the storm .","('speak', 'parler', 'hablar')",0,1,0
"at length athos , after serious reflection and becoming more pale than usual , made a sign of assent to d’artagnan , who by it understood he was at liberty to speak .","('speak', 'parler', 'hablar')",0,31,0
""" well , but ca n’t you speak ? ""","('speak', 'dire', 'decir')",2,7,2
"but , as i placed my hand upon his shoulder , there came a strong shudder over his whole person ; a sickly smile quivered about his lips ; and i saw that he spoke in a low , hurried , and gibbering murmur , as if unconscious of my presence .","('speak', 'parler', 'hablar')",0,34,0
"i heard them — many , many days ago — yet i dared not — i dared not speak !","('speak', 'parler', 'hablar')",0,18,0
""" because we dare not speak aloud in one or the other . ""","('speak', 'parler', 'hablar')",0,5,0
""" but why did you not dare to speak aloud , planchet -- because you are afraid ? ""","('speak', 'parler', 'hablar')",0,8,0
""" oh , a trifle ! nothing of course to speak of -- twenty thousand pounds , i think they say -- but what is that ? ""","('speak', 'parler', 'hablar')",0,10,0
""" capital ! "" cried athos ; "" you are the king of poets , my dear aramis . you speak like the apocalypse , and you are as true as the gospel .","('speak', 'parler', 'hablar')",0,20,0
"well , as he means to enter the church at the same time as myself , he does not despair of becoming pope in his turn , or at least a cardinal . you can understand that a man who has such views will never allow himself to be taken , or if taken , will undergo martyrdom rather than speak . "" "" very well , "" said d’artagnan , "" i consent to bazin with all my heart , but grant me planchet .","('speak', 'parler', 'hablar')",0,60,0
""" my dear athos , "" said aramis , "" you speak like nestor , who was , as everyone knows , the wisest among the greeks . ""","('speak', 'parler', 'hablar')",0,11,0
"after friday and i became more intimately acquainted , and that he could understand almost all i said to him , and speak pretty fluently , though in broken english , to me , i acquainted him with my own history , or at least so much of it as related to my coming to this place : how i had lived there , and how long ; i let him into the mystery , for such it was to him , of gunpowder and bullet , and taught him how to shoot . i gave him a knife , which he was wonderfully delighted with ; and i made him a belt , with a frog hanging to it , such as in england we wear hangers in ; and in the frog , instead of a hanger , i gave him a hatchet , which was not only as good a weapon in some cases , but much more useful upon other occasions .","('speak', 'parler', 'hablar')",0,22,0
"as soon as they reached the first barrier , cacambo called to the advance guard , and told them that a captain wanted to speak to my lord , the general .","('speak', 'parler', 'hablar')",0,24,0
"a sergeant told them that they must wait , the commandant could not speak to them ; and that the reverend father provincial did not suffer any spaniard to open his mouth but in his presence , or to stay above three hours in the province .","('speak', 'parler', 'hablar')",0,13,0
"then he returned to the rocks , against which the furious waves were beating , to save what he could . i was unable to speak . i was shattered with fatigue and excitement ; i wanted a whole hour to recover even a little .","('speak', 'parler', 'hablar')",0,25,0
"like true germans , they continued a long while at table , waiting for the reverend father ; and the commandant spoke to his dear candide as follows .","('speak', 'parler', 'hablar')",0,21,0
the reporter spoke the truth .,"('speak', 'dire', 'decir')",2,2,2
"mind , i do n't say a _ crime _ ; i am not speaking of shedding of blood or any other guilty act , which might make the perpetrator amenable to the law : my word is _ error _ .","('speak', 'parle', 'hablar')",1,14,1
gideon spilett spoke to him .,"('speak', 'parler', 'hablar')",0,2,0
""" but as you spoke to him you must have seen him . ""","('speak', 'parler', 'hablar')",0,4,0
"d’artagnan himself was frightened by the change in her countenance . she joined her hands with a suppliant air , but without venturing to speak a word .","('speak', 'dire', 'decir')",2,24,2
"alice thought she might as well wait , as she had nothing else to do , and perhaps after all it might tell her something worth hearing . for some minutes it puffed away without speaking , but at last it unfolded its arms , took the hookah out of its mouth again , and said , ' so you think you 're changed , do you ? '","('speak', 'dire', 'decir')",2,35,2
"i shook my head : i could not see how poor people had the means of being kind ; and then to learn to speak like them , to adopt their manners , to be uneducated , to grow up like one of the poor women i saw sometimes nursing their children or washing their clothes at the cottage doors of the village of gateshead : no , i was not heroic enough to purchase liberty at the price of caste .","('speak', 'parler', 'hablar')",0,24,0
"the gentleman raised his eyes slowly from the nag to his cavalier , as if he required some time to ascertain whether it could be to him that such strange reproaches were addressed ; then , when he could not possibly entertain any doubt of the matter , his eyebrows slightly bent , and with an accent of irony and insolence impossible to be described , he replied to d’artagnan , "" i was not speaking to you , sir . ""","('speak', 'parle', 'hablar')",1,75,1
""" but i am speaking to you ! "" replied the young man , additionally exasperated with this mixture of insolence and good manners , of politeness and scorn .","('speak', 'parle', 'hablar')",1,4,1
""" the child ought to have change of air and scene , "" he added , speaking to himself ; "" nerves not in a good state . ""","('speak', 'parler', 'hablar')",0,16,0
""" i should like to speak to her before i go . ""","('speak', 'parler', 'hablar')",0,5,0
"then , in a suppressed tone , as if speaking to himself , "" this is annoying , "" continued he . "" what a godsend this would be for his majesty , who is seeking everywhere for brave fellows to recruit for his musketeers ! ""","('speak', 'parler', 'hablar')",0,9,0
"this time alice waited patiently until it chose to speak again . in a minute or two the caterpillar took the hookah out of its mouth and yawned once or twice , and shook itself . then it got down off the mushroom , and crawled away in the grass , merely remarking as it went , ' one side will make you grow taller , and the other side will make you grow shorter . '","('speak', 'parler', 'hablar')",0,9,0
"come , speak . ""","('speak', 'parle', 'hablar')",1,2,1
""" because the document would then have spoken of two castaways , "" replied harding , "" and it mentioned only one . ""","('speak', 'parler', 'hablar')",0,7,0
lord de winter believed he spoke in this manner to soothe the grief of d’artagnan .,"('speak', 'parler', 'hablar')",0,5,0
"' there might be some sense in your knocking , ' the footman went on without attending to her , ' if we had the door between us . for instance , if you were inside , you might knock , and i could let you out , you know . ' he was looking up into the sky all the time he was speaking , and this alice thought decidedly uncivil . ' but perhaps he ca n't help it , ' she said to herself ; ' his eyes are so very nearly at the top of his head . but at any rate he might answer questions.--how am i to get in ? ' she repeated , aloud .","('speak', 'parler', 'hablar')",0,64,0
"but no one entered except two or three marines , who brought her trunks and packages , deposited them in a corner , and retired without speaking .","('speak', 'dire', 'decir')",2,26,2
"at length he met a belated passenger , went up to him , and spoke a few words to him . the man he addressed recoiled with terror , and only answered the few words of the musketeer by pointing .","('speak', 'dire', 'decir')",2,14,2
"the engineer did not neglect either to speak aloud , so as to penetrate at the same time by the organs of hearing and sight the depths of that torpid intelligence .","('speak', 'parler', 'hablar')",0,7,0
"while speaking thus , it could be seen that the poor boy had called up all his energy , and by the energy of a powerful will had collected his failing strength .","('speak', 'parler', 'hablar')",0,1,0
""" i do not understand , my lord , "" said she , in order to gain time and make her adversary speak out .","('speak', 'parler', 'hablar')",0,22,0
"he evidently heard and understood , but no less evidently was he strangely determined not to speak to the colonists ; for one evening , pencroft , listening at the door of his room , heard these words escape from his lips:--","('speak', 'parler', 'hablar')",0,16,0
"candide listened to this discourse with great attention , and conceived a high opinion of the person who delivered it ; and as the marchioness had taken care to place him near her side , he took the liberty to whisper her softly in the ear and ask who this person was that spoke so well .","('speak', 'parler', 'hablar')",0,53,0
""" if he does not speak it is because he has , i fear , things too serious to be told ! ""","('speak', 'parle', 'hablar')",1,5,1
""" yes , your french husband . i do n’t speak of my brother .","('speak', 'parle', 'hablar')",1,10,1
""" it is what i want , "" he said , speaking to himself ; "" it is just what i want .","('speak', 'parler', 'hablar')",0,11,0
"and , in speaking thus , cyrus harding thought of herbert , whose recovery the removal had so seriously checked .","('speak', 'parler', 'hablar')",0,3,0
"' of course you do n't ! ' the hatter said , tossing his head contemptuously . ' i dare say you never even spoke to time ! '","('speak', 'parler', 'hablar')",0,24,0
""" cunegund ! my dear cried candide , bathed in tears , "" how do you do ? if you can not bear the light , speak to me at least . ""","('speak', 'parler', 'hablar')",0,26,0
"it was for this reason , as he said to those around him , that he had put on his cloak ; and while he spoke with a lofty air and twisted his mustache disdainfully , all admired his embroidered baldric , and d’artagnan more than anyone .","('speak', 'parler', 'hablar')",0,25,0
"as he spoke , the professor continued to consult his chronometer , and he was again right in his prognostications . the raft was soon hurried and driven forward with a rapid but irregular movement , which lasted about ten minutes , and then stopped again .","('speak', 'parler', 'hablar')",0,2,0
"habitually he spoke little and slowly , bowed frequently , laughed without noise , showing his teeth , which were fine and of which , as the rest of his person , he appeared to take great care .","('speak', 'parler', 'hablar')",0,2,0
"he moved on as he spoke , and the dormouse followed him : the march hare moved into the dormouse 's place , and alice rather unwillingly took the place of the march hare . the hatter was the only one who got any advantage from the change : and alice was a good deal worse off than before , as the march hare had just upset the milk - jug into his plate .","('speak', 'parler', 'hablar')",0,5,0
' what for ? ' said the one who had spoken first .,"('speak', 'parler', 'hablar')",0,10,0
""" there is in this , again , something unaccountable , "" said the engineer , "" but we will not urge our companion to speak .","('speak', 'parler', 'hablar')",0,25,0
""" aramis , my good friend , this time you are wrong , "" interrupted porthos . "" your wit is always leading you beyond bounds ; if monsieur de treville heard you , you would repent of speaking thus . ""","('speak', 'parler', 'hablar')",0,38,0
""" you are speaking , you scoundrel ! "" said athos , rising upon his elbow , and transfixing grimaud with his flaming look .","('speak', 'parler', 'hablar')",0,3,0
""" yes , all hail to that great french citizen , "" i replied , quite startled by how emphatically captain nemo had just spoken .","('speak', 'parler', 'hablar')",0,24,0
"but since you possess that virtue , why the devil do n’t you make use of it with respect to her majesty ? let whoever likes talk of the king and the cardinal , and how he likes ; but the queen is sacred , and if anyone speaks of her , let it be respectfully . ""","('speak', 'parle', 'hablar')",1,48,1
"' how are you getting on ? ' said the cat , as soon as there was mouth enough for it to speak with .","('speak', 'parler', 'hablar')",0,22,0
"the moment alice appeared , she was appealed to by all three to settle the question , and they repeated their arguments to her , though , as they all spoke at once , she found it very hard indeed to make out exactly what they said .","('speak', 'parler', 'hablar')",0,30,0
"at these words , which left no hope , milady raised herself in all her pride , and wished to speak ; but her strength failed her . she felt that a powerful and implacable hand seized her by the hair , and dragged her away as irrevocably as fatality drags humanity . she did not , therefore , even attempt the least resistance , and went out of the cottage .","('speak', 'parler', 'hablar')",0,20,0
"the four young men , standing and motionless , followed him with their eyes without speaking a single word until he had disappeared .","('speak', 'dire', 'decir')",2,15,2
"' tut , tut , child ! ' said the duchess . ' everything 's got a moral , if only you can find it . ' and she squeezed herself up closer to alice 's side as she spoke .","('speak', 'parler', 'hablar')",0,39,0
"the two lackeys conducted milady to the bank of the river . her mouth was mute ; but her eyes spoke with their inexpressible eloquence , supplicating by turns each of those on whom she looked .","('speak', 'parler', 'hablar')",0,20,0
"they could willingly have strangled m. de treville , if , at the bottom of all this , they had not felt it was the great love he bore them which made him speak thus .","('speak', 'parler', 'hablar')",0,33,0
""" change these lackeys , "" said he ; "" she has spoken to them . they are no longer sure . ""","('speak', 'parler', 'hablar')",0,12,0
"and when conseil has spoken , there 's nothing else to be said .","('speak', 'parler', 'hablar')",0,4,0
"when i did speak , it was only to express an impetuous wish that i had never been born , or never come to thornfield . "" because you are sorry to leave it ? ""","('speak', 'parler', 'hablar')",0,3,0
""" as a punishment for having spoken without permission , my friend , you will please to eat this piece of paper ; then to recompense you for the service you will have rendered us , you shall afterward drink this glass of wine . first , here is the letter . eat heartily . ""","('speak', 'parler', 'hablar')",0,6,0
""" on the contrary , neb , we must speak about it , "" replied herbert .","('speak', 'parler', 'hablar')",0,9,0
when cyrus was able to speak he would say what had happened .,"('speak', 'parler', 'hablar')",0,5,0
"he added that he did not know either m. or mme . bonacieux ; that he had never spoken to the one or the other ; that he had come , at about ten o’clock in the evening , to pay a visit to his friend m. d’artagnan , but that till that hour he had been at m. de treville ’s , where he had dined . "" twenty witnesses , "" added he , "" could attest the fact "" ; and he named several distinguished gentlemen , and among them was m. le duc de la tremouille .","('speak', 'parler', 'hablar')",0,18,0
""" grimaud , "" said athos , coming out of his apartment in a dressing gown , "" grimaud , i thought i heard you permitting yourself to speak ? ""","('speak', 'parler', 'hablar')",0,28,0
"candide presented martin and cacambo to them ; they embraced each other , and all spoke together . the galley flew like lightning , and soon they were got back to port .","('speak', 'parler', 'hablar')",0,15,0
""" so am i delighted to see you , "" said d’artagnan , "" although i am not yet sure that it is aramis i am speaking to . ""","('speak', 'parle', 'hablar')",1,26,1
"the soldier went out to obey the orders of his officer . felton sat down upon an armchair which happened to be near the door , and waited without speaking a word , without making a gesture .","('speak', 'dire', 'decir')",2,29,2
"the cardinal made the king a sign , which signified , "" that was on account of the affair about which i spoke to you . ""","('speak', 'parler', 'hablar')",0,22,0
""" it is my duty to speak . ""","('speak', 'parler', 'hablar')",0,6,0
"he was bareheaded , his arms folded across his chest , and it was in this posture that in a hoarse voice , speaking like some one who obliges himself to speak , he gave the following recital , which his auditors did not once interrupt:--","('speak', 'parler', 'hablar')",0,31,0
""" your friend conseil , "" the fine lad replied serenely , "" has nothing to say for himself . he 's a completely disinterested party on this question . like his master , like his comrade ned , he 's a bachelor . neither wife , parents , nor children are waiting for him back home . he 's in master 's employ , he thinks like master , he speaks like master , and much to his regret , he ca n't be counted on to form a majority . only two persons face each other here : master on one side , ned land on the other . that said , your friend conseil is listening , and he 's ready to keep score . ""","('speak', 'parle', 'hablar')",1,71,1
""" let us speak french , my father , "" said he to the jesuit ; "" monsieur d’artagnan will enjoy our conversation better . ""","('speak', 'parler', 'hablar')",0,3,0
""" what do you say , monsieur ? "" cried the cardinal , astonished ; "" and of what woman are you speaking thus ? ""","('speak', 'parler', 'hablar')",0,22,0
"i hope that my frankness at least will make you my friend ; for you are the only young man to whom i have hitherto spoken as i have done to you . ""","('speak', 'parler', 'hablar')",0,25,0
"you are not perhaps aware , "" he continued , edging his chair a little nearer the table , and speaking low , "" that there was a lady -- a -- a lunatic , kept in the house ? ""","('speak', 'parler', 'hablar')",0,20,0
"and now speak , spilett . ""","('speak', 'parler', 'hablar')",0,2,0
"felton , then , had spoken in her favor , since lord de winter had not been willing to listen to him .","('speak', 'parler', 'hablar')",0,5,0
"felton remained in the corridor . he brought with him the woman of whom he had spoken the evening before , and who had just arrived ; this woman entered , and approaching milady ’s bed , offered her services .","('speak', 'parler', 'hablar')",0,16,0
felton listened to this dialogue without speaking a word .,"('speak', 'dire', 'decir')",2,6,2
do you fancy because you have heard monsieur de treville speak to us a little cavalierly today that other people are to treat us as he speaks to us ?,"('speak', 'parle', 'hablar')",1,26,1
""" there it is , "" cried the jesuit ; "" the world still speaks within you in a loud voice , altisimm voce .","('speak', 'parle', 'hablar')",1,14,1
""" yes . on the death of sir charles we inquired for this young gentleman and found that he had been farming in canada . from the accounts which have reached us he is an excellent fellow in every way . i speak not as a medical man but as a trustee and executor of sir charles 's will . ""","('speak', 'parle', 'hablar')",1,42,1
""" it seems natural , does it not ? and yet , consider that every baskerville who goes there meets with an evil fate . i feel sure that if sir charles could have spoken with me before his death he would have warned me against bringing this , the last of the old race , and the heir to great wealth , to that deadly place . and yet it can not be denied that the prosperity of the whole poor , bleak country - side depends upon his presence . all the good work which has been done by sir charles will crash to the ground if there is no tenant of the hall . i fear lest i should be swayed too much by my own obvious interest in the matter , and that is why i bring the case before you and ask for your advice . ""","('speak', 'parler', 'hablar')",0,34,0
""" let her stand half - an - hour longer on that stool , and let no one speak to her during the remainder of the day . ""","('speak', 'parle', 'hablar')",1,18,1
"the young officer , however , remained mute and motionless ; his look alone had spoken .","('speak', 'parler', 'hablar')",0,15,0
"you have often heard me speak of them , have you not , my friend ? ""","('speak', 'parler', 'hablar')",0,5,0
